Price,Date,Close,High,Low,Open,Volume
Ticker,,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
559,2017-04-11,676.3095703125,677.108245718268,672.5509898592176,673.7255462508683,2178130
560,2017-04-12,678.28271484375,681.2191054450882,674.430193315346,676.0745720520953,1782546
561,2017-04-13,676.6854248046875,680.7258871634959,675.1585015553239,677.9539227174514,2402118
562,2017-04-17,675.0410766601562,678.3298345777769,671.0240708345079,676.6854556189666,3568528
563,2017-04-18,679.9742431640625,683.5918540905151,675.6048702282891,676.544515388551,1819430
564,2017-04-19,680.7728271484375,684.4139516552701,675.6047794613203,679.8331821144162,2169072
565,2017-04-20,686.9510498046875,688.7833692115677,682.6286479536644,682.6521620216109,2890686
566,2017-04-21,703.1364135742188,704.263999159227,682.7931316651069,688.7598550816723,8629016
567,2017-04-24,720.2614135742188,723.0568345358685,703.3242893438565,703.8410826286093,10103476
568,2017-04-25,722.1407470703125,726.1107245324113,718.6405347896886,721.201102004596,4528890
569,2017-04-26,728.5303955078125,729.6344671010811,689.910945001867,724.9127272291887,3897926
570,2017-04-27,736.963623046875,739.4771621597084,726.3926159216448,726.3926159216448,8090210
571,2017-04-28,726.58056640625,732.8761999844118,722.1642230095464,732.8761999844118,2718864
572,2017-05-02,723.8086547851562,728.6478502964187,718.9929733434334,726.8155307653878,2003520
573,2017-05-03,725.5469360351562,730.2216471393433,723.2212801648841,730.2216471393433,1253982
574,2017-05-04,721.083740234375,724.8892917756162,715.3518701765606,723.1744278371842,2565514
575,2017-05-05,719.8621215820312,724.8892575111984,717.0902142894809,724.5133765131976,1378948
576,2017-05-08,721.083740234375,723.5267947826953,718.1473490217829,722.5871495946658,1873626
577,2017-05-09,721.5299682617188,726.1577088261987,720.0735298530366,721.0836597877528,1672918
578,2017-05-10,729.0706176757812,730.5740268161361,722.1407354278468,723.5266889368808,1171122
579,2017-05-11,726.53369140625,732.9232673953153,723.9966378565261,728.6948639295731,1937872
580,2017-05-12,729.0001831054688,731.466751533326,721.7413901783711,726.298703398768,3073802
581,2017-05-15,729.8223876953125,731.6076790406632,724.5838545983393,728.2249794958184,1402390
582,2017-05-16,732.7587280273438,733.8627995140824,727.4027396592049,730.5740417697812,1795188
583,2017-05-17,731.5841674804688,735.4602033710921,728.9296587032804,732.3593861288701,1736236
584,2017-05-18,731.5606689453125,733.627899601145,727.332266065767,727.7551178239985,1553640
585,2017-05-19,733.5103759765625,737.5743520599351,725.9932159985801,732.6881866039707,1427068
586,2017-05-22,740.4404296875,742.3197201181789,734.3797065782819,735.3193517936214,1430026
587,2017-05-23,737.198486328125,743.9874559841173,735.2722255143061,742.3195631390439,1540086
588,2017-05-24,736.0945434570312,740.1819770526654,733.8628861527893,737.1751583554308,1733694
589,2017-05-25,759.7736206054688,765.5289473914231,736.2589767965846,736.2589767965846,10045402
590,2017-05-26,763.9314575195312,766.750392787131,752.2328646887153,754.840402751799,2721578
591,2017-05-29,766.703369140625,774.267500116879,760.0083983416774,761.0185282131984,2958170
592,2017-05-30,765.364501953125,767.4551895074011,759.3037791607501,765.8108104665221,2217092
593,2017-05-31,768.7235717773438,771.9183878019211,762.5924224019184,763.461582579502,2659456
594,2017-06-01,765.1528930664062,770.438396060412,761.3708564459668,770.0390584155849,1679770
595,2017-06-02,767.8074951171875,773.3748808120558,764.0254006846994,767.690039480792,1606772
596,2017-06-05,768.4183349609375,770.0156858337439,763.461683857492,767.5491173166658,1449950
597,2017-06-06,770.015625,772.2943101882927,765.8107362293556,768.1598489171756,2501316
598,2017-06-07,770.8847045898438,772.8109651787853,765.9750255402853,770.6967641381821,1277138
599,2017-06-08,772.74072265625,779.6236352281633,771.2842840640664,772.3413849158533,2124384
600,2017-06-09,783.1001586914062,784.6035677369375,770.5558636467009,770.5558636467009,2652636
601,2017-06-12,784.016357421875,787.4225708099251,779.9054102294008,781.7847003745319,1985706
602,2017-06-13,787.7514038085938,794.892740591098,780.3752131152459,780.727580008585,2525810
603,2017-06-14,785.16748046875,789.278428084135,783.1942485539212,786.9528292308446,1929180
604,2017-06-15,781.9491577148438,787.2346614570449,776.8985652500737,783.6640215103685,1763346
605,2017-06-16,784.2513427734375,786.8118528975008,779.0128095287557,782.2545968056154,1877552
606,2017-06-19,795.3626098632812,796.8190483044095,783.8519573376574,785.0734845027525,1912766
607,2017-06-20,792.3792114257812,795.8793663359974,789.2313660619105,794.0000762147789,1830132
608,2017-06-21,798.0875244140625,799.2855948295995,789.1139253854442,790.5233930030716,1705466
609,2017-06-22,797.7586669921875,806.2154726493485,794.5638508033732,796.3256853152817,3337730
610,2017-06-23,788.6676635742188,799.990375968776,787.0467413072168,799.6380090435218,2608734
611,2017-06-27,783.4995727539062,796.3492077928532,778.1435843108633,793.530272544029,3000216
612,2017-06-28,782.935791015625,786.9527968895565,778.8718717068276,782.2545712364845,2224518
613,2017-06-29,786.5301513671875,795.4451411243042,780.8784315511484,788.398258520846,4593854
614,2017-06-30,781.3277587890625,785.0876433857851,777.0475892065331,782.155411425162,2165216
615,2017-07-03,784.4254150390625,788.6346309124634,779.0575087079792,781.5877492006967,1752166
616,2017-07-04,781.9425659179688,788.2563617378227,781.3041025622473,785.2058936313384,1883040
617,2017-07-05,779.7670288085938,784.8511807780811,777.9934874238888,781.824325268358,2007100
618,2017-07-06,784.2127075195312,786.5064761349469,780.9966627562395,781.5642306316554,2285838
619,2017-07-07,788.492919921875,789.6279980849938,784.1418543178055,785.4897343785518,2758698
620,2017-07-10,792.8202514648438,826.7067257695687,785.5842375320833,788.8711776794283,654626
621,2017-07-11,794.7357177734375,799.6543506867245,788.4455346633014,793.3878378876843,2205140
622,2017-07-12,795.1377563476562,796.9112978116287,784.4019417787307,794.5465758596655,2869446
623,2017-07-13,796.2254638671875,800.8366711657818,794.3809694012572,798.3300430797145,2240502
624,2017-07-14,794.5228271484375,797.4078338311333,790.7629427088065,796.3909919456311,1221626
625,2017-07-17,795.6578979492188,798.1645260413584,793.127657279584,795.7525214565894,1199670
626,2017-07-18,796.2254638671875,798.2590898824743,793.2931743301419,794.4045819786951,1161094
627,2017-07-19,800.3638305664062,802.2082675389396,795.4215269509165,796.9113133562071,1993622
628,2017-07-20,809.1605834960938,811.0996439847819,798.4010984228262,801.1205287160697,1849238
629,2017-07-21,805.4479370117188,811.2178352656144,804.0054335820112,810.6739376905214,1936754
630,2017-07-24,820.6058349609375,822.9232741184551,801.6407756498744,808.7349418060679,9839088
631,2017-07-25,822.7576904296875,831.9091525051236,819.6362691128872,831.9091525051236,5580234
632,2017-07-26,826.4940185546875,830.0174312810974,819.3761821621089,823.8691540123485,1947672
633,2017-07-27,846.4049682617188,850.7324211257579,828.3857979285997,830.4903774435974,8980856
634,2017-07-28,841.1315307617188,844.9150855810012,832.9022874832866,838.0573924710518,4627698
635,2017-07-31,843.9219970703125,847.0434185570268,835.4799510951747,840.6823394838555,3684570
636,2017-08-01,849.9756469726562,855.6273671548073,838.1520370507549,842.7159620271028,4258430
637,2017-08-02,847.350830078125,854.610514936878,842.8105754688945,854.610514936878,3698958
638,2017-08-03,841.8172607421875,847.5162631717914,839.1924542764184,845.6244857986401,2128392
639,2017-08-04,846.688720703125,849.762859334361,835.2907720938056,840.4222073394515,1772534
640,2017-08-07,845.884765625,849.6209803576443,844.2057898407309,844.6787342608096,959330
641,2017-08-08,840.8477783203125,849.9992400215125,835.2670118514724,847.5635650525069,2017686
642,2017-08-09,834.4866333007812,840.4457782827297,831.6016843190631,837.5844418789773,1635028
643,2017-08-10,832.594970703125,835.2198352943493,829.0006047024864,832.3821688097705,3894222
644,2017-08-11,827.203369140625,831.4361981371305,818.7376534151472,825.2879213590971,3179918
645,2017-08-14,831.0578002929688,839.4525626222999,826.7067353054001,829.0714570883104,1788542
646,2017-08-16,842.4321899414062,846.4758875461126,826.9669315685221,833.493529474271,2213416
647,2017-08-17,834.93603515625,842.290285759281,829.426221482729,840.0674702259145,2727434
648,2017-08-18,828.66943359375,832.8549794396713,824.3419813534056,832.3820351015455,1853732
649,2017-08-21,824.4366455078125,831.9091900348831,822.0719235350016,829.5444680620722,2004862
650,2017-08-22,826.2338256835938,829.5444363188458,821.4098161366423,828.2675095953786,3304778
651,2017-08-23,838.270263671875,840.8714578252823,827.6526851750458,827.6526851750458,1680262
652,2017-08-24,833.5645141601562,839.4526489118736,831.9801619492397,839.4290363310964,3939138
653,2017-08-28,833.4462280273438,837.6554445274156,831.6017334113046,833.5171812303582,753892
654,2017-08-29,825.831787109375,831.9091104516276,821.9772791159346,831.9091104516276,2459298
655,2017-08-30,836.42578125,837.111527487441,827.6763104824759,828.5748585915456,1347160
656,2017-08-31,840.1619873046875,841.7700096791534,830.6794875027399,838.0574079904743,3651718
657,2017-09-01,835.9764404296875,842.5267082789117,832.902302085127,842.3139064095824,1147586
658,2017-09-04,828.078369140625,834.7468736956084,825.8082129067079,834.7468736956084,1821262
659,2017-09-05,830.1829223632812,834.6995643749111,828.1256258159434,830.963292152263,1841218
660,2017-09-06,832.3348388671875,833.706389137035,821.9773452374371,824.6967754647762,2875816
661,2017-09-07,835.47998046875,840.303990414867,832.4294543486553,832.4294543486553,3473210
662,2017-09-08,845.4590454101562,846.5704531736949,837.5845098159853,838.719587891874,4155832
663,2017-09-11,862.3431396484375,865.0152869912686,846.6650216154699,847.9892889969079,5738838
664,2017-09-12,867.9474487304688,870.1703218167492,859.9547353949625,864.4003661025939,3343840
665,2017-09-13,871.092529296875,874.4740929062557,862.6504842947595,867.8528720838178,2497688
666,2017-09-14,869.933837890625,876.1293972504648,866.1975660265729,870.2885461486212,4077008
667,2017-09-15,874.4503784179688,875.7983159175513,867.119741449192,868.3257725596204,1883666
668,2017-09-18,879.889404296875,881.7811819364565,876.1295193311954,876.6261340545744,2042464
669,2017-09-19,874.8052368164062,883.4601424613446,873.7884525386294,881.9940263624266,2120734
670,2017-09-20,874.4031372070312,880.3622243836877,872.7005491183386,874.001146061883,1723064
671,2017-09-21,869.7920532226562,874.237742224879,865.8193086306173,874.0012700197871,3856248
672,2017-09-22,862.69775390625,869.7209657669024,860.7586936702985,867.7582929535697,4121762
673,2017-09-25,851.181640625,861.9174548661912,847.8000767904282,861.9174548661912,5074614
674,2017-09-26,847.6581420898438,849.6917680605806,844.2056254027748,846.1210730239843,5719366
675,2017-09-27,840.1856079101562,853.948276459462,837.1114697444282,849.4080224073407,3668610
676,2017-09-28,849.0770874023438,850.8269585542981,833.9428669055469,839.0033487911755,13823232
677,2017-09-29,853.99560546875,861.7046216090621,849.5263043717222,851.3471286063459,3106816
678,2017-10-03,855.4854736328125,861.231759687933,849.9283768857872,855.0834824359049,2197212
679,2017-10-04,849.881103515625,856.9279867607186,848.1548448751785,855.0362091235107,3312552
680,2017-10-05,850.6378173828125,853.6646731999328,848.0366230877435,848.93522902708,1668098
681,2017-10-06,851.34716796875,853.4044644778595,848.4622187935933,850.3539963159869,1515330
682,2017-10-09,849.1716918945312,852.7187749851518,846.8069698341177,850.7324315473932,1531246
683,2017-10-10,852.5767822265625,858.3703506878508,847.8237260059649,850.8269111720579,1899090
684,2017-10-11,846.6414794921875,858.512373090757,845.4354481075678,852.8370399536744,2633720
685,2017-10-12,860.1913452148438,861.4446017579294,845.6246337991397,848.9825276776863,2690780
686,2017-10-13,875.3255004882812,878.044930731972,861.7046789573291,863.9274944983147,3216732
687,2017-10-16,878.3286743164062,885.9430673525233,871.1635553521141,879.6765542643499,1637272
688,2017-10-17,875.5382080078125,876.6968985459516,869.791922739621,874.9470275837693,1306644
689,2017-10-18,883.6965942382812,886.7707327785804,869.7447347092316,870.6906234908621,1963360
690,2017-10-19,874.1903686523438,882.0412335005472,870.525049853615,880.5278346379293,285004
691,2017-10-23,881.2372436523438,884.2640413517253,868.3495099217355,879.6292212917565,2081446
692,2017-10-24,883.034423828125,888.946228467503,876.3659197414,881.0953634529025,5664436
693,2017-10-25,848.9824829101562,881.0954192929306,844.2057560053039,879.6765860895604,10683604
694,2017-10-26,849.1006469726562,856.0292934077814,831.3652334352022,836.165630245833,14285732
695,2017-10-27,847.067138671875,854.8470513993665,841.368135236223,853.3809352228527,3736044
696,2017-10-30,858.39404296875,858.8669873450413,847.7055116110597,850.4722246658703,2711176
697,2017-10-31,855.3199462890625,856.7387794872196,850.9452105947447,856.7387794872196,2341230
698,2017-11-01,861.3262329101562,863.1234445452089,856.975167953928,858.441283902279,2095306
699,2017-11-02,861.7518920898438,865.393598239119,859.3162171309546,862.1775535530662,2368972
700,2017-11-03,865.8192749023438,870.2176808387012,861.5154924838203,863.4545529435429,1905244
701,2017-11-06,864.8260498046875,870.2176270842024,861.9883836294129,863.1234616460159,3074122
702,2017-11-07,862.5086669921875,872.5587353500918,861.1135041249017,869.2717949095534,3723188
703,2017-11-08,863.57275390625,867.1907899025061,860.2858136102368,863.2180456268615,1641572
704,2017-11-09,864.4713745117188,867.8529383794183,861.2789999427481,864.0693833347124,1556654
705,2017-11-10,861.70458984375,867.7583005053414,857.140665403738,861.5626834483754,3872180
706,2017-11-13,857.7081909179688,862.2484448238324,848.9350507269428,861.7045473116935,1667936
707,2017-11-14,852.4112548828125,860.2857900157611,851.2998471843706,858.819674047659,2356234
708,2017-11-15,851.4180908203125,853.0261132035168,845.6245223645153,850.3539660019007,3074184
709,2017-11-16,854.9414672851562,858.8669284320991,849.0296629870279,853.1915963058958,2006486
710,2017-11-17,863.3836669921875,869.4137080536291,857.5191449231933,864.873395656685,3179386
711,2017-11-20,869.3427124023438,870.0757415423842,865.0152598348068,865.0152598348068,1196212
712,2017-11-21,873.173583984375,874.9471254548916,868.3731868576826,869.0116502405747,1137766
713,2017-11-22,877.4301147460938,879.6766006887128,872.3696326630775,874.8052501833081,2830398
714,2017-11-23,871.5655517578125,879.6765595387632,869.2717830280897,879.2036151519144,1616290
715,2017-11-24,875.6092529296875,878.6361085643591,870.6906197399046,871.6365085174602,2601842
716,2017-11-27,878.5178833007812,880.6224627638077,872.8661631457097,874.4741856338777,1935236
717,2017-11-28,882.206787109375,884.8789344011205,877.7138155023143,877.7847687057615,2545270
718,2017-11-29,885.966796875,887.0072514963762,877.69026960164,882.0413351323602,1637292
719,2017-11-30,876.6969604492188,886.2740839949541,870.2176456371897,883.7911260386524,2898156
720,2017-12-01,874.0957641601562,879.6765308358653,872.1567037838395,877.2645260881313,1929074
721,2017-12-04,867.4273071289062,877.2645736810559,865.5355295406059,877.2645736810559,1820966
722,2017-12-05,860.9715576171875,864.8024532105893,854.6104789163586,863.5964219708195,1946680
723,2017-12-06,852.8605346679688,861.3971451978633,850.8268509529174,860.7350115883726,3197560
724,2017-12-07,855.8638305664062,859.1507709979609,852.766021705684,854.4449973903447,2115652
725,2017-12-08,870.4067993164062,876.3658866211961,857.9210568434158,857.9210568434158,4478200
726,2017-12-11,873.2444458007812,875.7746864874234,870.2175904613794,874.0011452025158,1599116
727,2017-12-12,860.7115478515625,874.8998802265019,858.8433827827122,874.5215016035146,1205294
728,2017-12-13,861.3972778320312,872.5824245221289,858.4413753099373,860.7824847469184,1453730
729,2017-12-14,869.29541015625,870.2176285718043,856.9751863978855,862.6505187581364,1841546
730,2017-12-15,886.0376586914062,892.9190227702563,877.5483298465099,877.7848020453367,6225062
731,2017-12-18,888.638916015625,898.1214749552993,855.6983825646186,877.3119199800317,6148994
732,2017-12-19,891.2636108398438,895.5910631075806,887.3145371379879,889.040795529567,2476056
733,2017-12-20,883.5310668945312,900.0604501042569,881.4028171559844,898.0741067746009,4671752
734,2017-12-21,883.6019897460938,891.5001376337347,882.1358160128179,889.088132892731,3427272
735,2017-12-22,887.5510864257812,889.1354385596998,880.5042035843197,888.6624941774871,2235452
736,2017-12-26,883.6256713867188,890.4597527082393,878.1158574979588,889.6084296825401,3392848
737,2017-12-27,878.1394653320312,884.5478846847458,875.4909883874197,884.453261170583,1744692
738,2017-12-28,888.2132568359375,889.561136834486,878.7306984874734,879.15635999556,4350260
739,2017-12-29,885.541015625,888.7570025769193,883.5310021303762,887.6219823188683,3172936
740,2018-01-01,877.075439453125,889.490230655953,875.1836617460274,885.6830049274296,3290258
741,2018-01-02,885.5173950195312,886.7707091683161,878.9907972395333,878.9907972395333,2388158
742,2018-01-03,876.200439453125,888.3078043427683,875.51463544519,886.7707350686493,2265644
743,2018-01-04,879.6292724609375,882.2777494681944,876.3659446607153,876.3659446607153,1186888
744,2018-01-05,881.379150390625,883.4837875578057,877.5719827047182,881.0953953041707,1435434
745,2018-01-08,879.9602661132812,884.7369926106254,878.6123862315629,882.0412328471888,2285154
746,2018-01-09,881.4263916015625,884.3350109982309,877.3117987113744,880.6224092725495,2652764
747,2018-01-10,881.6627807617188,883.4127093901785,878.3995111303947,882.1357250830655,2307944
748,2018-01-11,885.6119384765625,887.2435733409475,877.9029227154231,881.6628070894212,2029548
749,2018-01-12,882.1831665039062,888.2604901811462,879.6765382213637,885.8248151014054,2168354
750,2018-01-15,897.5301513671875,900.6752428802682,879.605548732924,884.3822751807971,6288222
751,2018-01-16,898.665283203125,903.3237738410998,891.6184003319022,900.2259650315367,3222692
752,2018-01-17,894.1012573242188,899.8002596030046,892.4459521665171,897.1753954742359,1452748
753,2018-01-18,914.8162841796875,924.1332648314195,907.1309384511765,909.9449342557068,8324770
754,2018-01-19,923.2820434570312,926.9237500114998,907.6985484203082,915.2183759990456,5727994
755,2018-01-22,928.5553588867188,940.2134496759247,923.7313491896189,926.9710067227427,4424884
756,2018-01-23,922.8563842773438,930.1396814841021,919.072829268132,929.3356991376317,2523898
757,2018-01-24,925.8595581054688,931.2274651621191,922.5252772017186,923.4475533633249,2395284
758,2018-01-25,934.04150390625,936.4298961788861,922.4780366146047,924.0860590939311,4361834
759,2018-01-29,945.7232055664062,949.1756647715221,935.4839485766948,935.4839485766948,4117946
760,2018-01-30,943.760498046875,946.7873535861022,938.392590950005,944.8482931997507,3198780
761,2018-01-31,948.5845947265625,952.2735842746508,939.7405572156599,940.8756353637235,3471674
762,2018-02-01,941.7032470703125,952.982959385528,938.9365338960099,948.7264598150716,3260710
763,2018-02-02,921.295654296875,941.1120354096105,918.2215158200117,939.2675407769989,3673062
764,2018-02-05,905.1444702148438,915.2654901526374,901.3609156760393,907.1072006783406,3963392
765,2018-02-06,897.0808715820312,904.2696026523906,868.4677382345053,879.6764963041039,5374902
766,2018-02-07,885.7302856445312,901.9049608531573,880.8116523922832,901.9049608531573,4182486
767,2018-02-08,889.5846557617188,897.9321351206391,882.7506329686096,891.0271591282403,2585722
768,2018-02-09,874.7107543945312,881.8994868932124,872.1568428352052,873.9540548261136,3204476
769,2018-02-12,887.5510864257812,891.9731048529754,877.3827822082102,879.6765509154476,2190554
770,2018-02-14,890.6250610351562,897.6009893892215,886.6050345260339,893.770152144667,1788594
771,2018-02-15,890.0340576171875,896.1113814721541,886.7707297850845,893.7229892136119,2457612
772,2018-02-16,888.4733276367188,896.1586740445368,887.0781647664413,890.9799560196412,1791760
773,2018-02-19,888.2840576171875,892.7297460663934,879.2272194747599,890.3650243096312,1827276
774,2018-02-20,881.1900024414062,891.9022048843981,879.1090932214418,891.381977579407,2042034
775,2018-02-21,878.4469604492188,883.7203021778308,875.9876148727839,883.4364893452819,1376536
776,2018-02-22,876.4605102539062,879.6765551614626,870.9507543605098,874.9471113165084,6626798
777,2018-02-23,889.3955078125,891.4291338490441,875.1362243166874,878.2103625478841,2038374
778,2018-02-26,904.056884765625,905.5939540551733,890.8144416556704,892.9663040215559,2394442
779,2018-02-27,899.8003540039062,908.8808630144061,898.5943227409246,905.5702523516765,2393664
780,2018-02-28,891.121826171875,896.4424507362681,888.1895939493756,893.6521249284747,2033182
781,2018-03-01,886.4632568359375,895.4255871703766,883.4600716719826,888.8043660764752,1954920
782,2018-03-05,884.3822631835938,888.1894882897492,878.8488373878735,886.3686640908131,1890732
783,2018-03-06,873.173583984375,889.0881743263052,869.981209337445,884.4060132976473,2288414
784,2018-03-07,866.7178344726562,876.5551003885165,864.7787741165639,870.2176343311335,2814082
785,2018-03-08,876.294921875,878.9670689822946,866.434043785614,870.1230327855471,2759362
786,2018-03-09,875.4437255859375,882.159512749507,872.1094445838847,877.2881624985944,2054054
787,2018-03-12,883.1052856445312,884.1457400604063,876.5550183284305,879.7710050799742,3278558
788,2018-03-13,879.7947387695312,891.3818754983868,877.3117808990622,883.1999150417598,2562100
789,2018-03-14,881.8048095703125,883.4128320326224,874.0012271847345,877.7847822807723,1840196
790,2018-03-15,889.5138549804688,892.6825593830387,882.1358761182665,882.1358761182665,2935462
791,2018-03-16,876.3660278320312,889.6557547540092,873.3155593548555,889.1355274280727,3948168
792,2018-03-19,873.646484375,879.6765250710515,871.7074240113905,876.3659144928272,3919370
793,2018-03-20,869.9811401367188,877.7374390973146,867.9711266300152,872.6296169755291,1828686
794,2018-03-21,879.15625,881.1898760336888,871.77832980198,874.0011451192004,2960570
795,2018-03-22,883.341796875,889.1353650783028,877.3590393879538,879.156250984821,3336612
796,2018-03-23,870.9508056640625,876.4132789872715,868.9171215979502,873.362810620575,3595076
797,2018-03-26,895.4964599609375,898.5942685586915,867.1434691591373,870.1703245576175,5250884
798,2018-03-27,895.0945434570312,898.1213991079437,887.2436781076896,895.6621113660915,3068418
799,2018-03-28,892.0203857421875,898.4524177793458,887.2673293511021,890.5305993950685,4418754
800,2018-04-02,913.3501586914062,915.5020787019157,894.1013456210625,894.1013456210625,2298184
801,2018-04-03,906.1141967773438,910.7490173052821,903.7967576471389,909.9213645968141,2039942
802,2018-04-04,890.6725463867188,910.3943048863633,888.4023901607653,904.718972053951,1857054
803,2018-04-05,902.803466796875,905.2154713967373,893.9593729540953,899.2091013409565,2429446
804,2018-04-06,909.6611938476562,911.1036395066162,901.3373846556132,904.3641823745628,1860004
805,2018-04-09,917.062744140625,918.4579068484651,906.3505433098286,907.4856212705521,2001768
806,2018-04-10,908.4552001953125,918.9309297521041,904.9790705510301,918.9309297521041,3033618
807,2018-04-11,907.5093383789062,908.0532359781997,901.1482593761094,906.1141755103652,1435406
808,2018-04-12,912.2151489257812,914.15420934938,901.3847110097464,906.1614377310416,2356258
809,2018-04-13,910.4179077148438,917.5120732295048,907.6275243992503,911.836740817776,1648586
810,2018-04-16,918.5052490234375,922.241521091275,907.9822367956011,908.0531899975631,1423872
811,2018-04-17,921.5321044921875,922.7144654166065,914.7216940210404,919.1673826433494,1333916
812,2018-04-18,914.01220703125,923.8967551441684,912.8062336207569,922.7143943108639,1356360
813,2018-04-19,917.0391235351562,919.7822239445451,914.2014573457747,917.5120679000532,1584516
814,2018-04-20,925.0319213867188,927.4439261703981,913.7994923981686,917.9850386010926,4680690
815,2018-04-23,915.5020751953125,935.9569194428638,879.8184451443057,935.9569194428638,7652310
816,2018-04-24,915.1473388671875,921.3192858734642,910.8908396166424,915.1473388671875,2518708
817,2018-04-25,908.4078979492188,916.5661883251781,904.2696347150364,911.7894617385011,2010296
818,2018-04-26,912.9009399414062,917.1337692833227,903.9149962248479,906.5398607718838,3923740
819,2018-04-27,909.6611938476562,915.3838090589066,904.5060887755924,914.2014481585464,2888504
820,2018-04-30,919.5458374023438,924.5117536962532,912.2151990637154,912.7827092614592,2304776
821,2018-05-02,931.4639892578125,935.4840166295776,920.3497959358737,922.2415735225867,3550024
822,2018-05-03,930.707275390625,934.0178861162253,920.3497817168957,930.7782285955245,2076386
823,2018-05-04,940.4498901367188,941.1593066995576,929.9505480996908,931.7004191950394,3440718
824,2018-05-07,935.2001953125,939.8823560545447,934.065117294358,937.2102088560448,2632064
825,2018-05-08,930.3052978515625,936.3826217976323,924.41710547804,936.0751963935378,3550282
826,2018-05-09,935.6731567382812,936.6663283725919,925.1501444654764,925.1501444654764,2163666
827,2018-05-10,942.4363403320312,945.4159133269518,937.3758580360272,940.4972797201267,3585836
828,2018-05-11,951.4458618164062,953.9288198253716,939.2675439629093,942.4362482337443,3028534
829,2018-05-14,956.17529296875,958.8474402418534,951.7532745959867,954.0233729631833,2371458
830,2018-05-15,963.76611328125,976.6301777597217,958.5163842995678,958.6819610241473,4913342
831,2018-05-16,956.9319458007812,969.0629800106581,953.9997139030078,960.337179784368,3420802
832,2018-05-17,959.012939453125,966.9110872830171,951.8005378618735,957.1684448767379,3307738
833,2018-05-18,951.6350708007812,957.5704882864596,947.5440902596548,957.5704882864596,2608730
834,2018-05-21,942.6018676757812,955.8206406772656,939.2912568471119,953.5032015507028,2424054
835,2018-05-22,941.1119384765625,952.4862150299431,939.0309718677591,945.2738139617067,1980186
836,2018-05-23,930.51806640625,943.0510924594981,928.5790059973355,940.1188604004047,2863146
837,2018-05-24,939.267578125,941.2775918244115,925.2447651226114,930.3289174211229,2260372
838,2018-05-25,950.0032958984375,953.4558127578581,941.1119767284681,941.1592596171317,2379794
839,2018-05-28,965.846923828125,970.481801528802,948.7263615335169,949.577684452405,2551970
840,2018-05-29,961.3067626953125,970.8129334583041,959.5096086394689,963.8606739667429,1675622
841,2018-05-30,968.755615234375,970.9547602979818,953.5977255717103,955.2056901918819,2433498
842,2018-05-31,1018.3035278320312,1028.0846340492335,990.0074253807434,999.5267275478659,19819596
843,2018-06-01,1004.5720825195312,1017.6134810245624,1000.0027706420044,1007.1422478241225,10575678
844,2018-06-04,973.9197387695312,1026.6566937032549,969.9930267977873,1023.3249380908661,44398162
845,2018-06-05,982.20166015625,983.7960735738808,962.877429959825,975.7284880957199,8552730
846,2018-06-06,979.2269287109375,982.7728457687062,973.3487127422568,980.5833596404913,4891000
847,2018-06-07,981.5352783203125,989.9123111786806,977.2515921045976,986.7708948061862,5281948
848,2018-06-08,975.419189453125,981.0831280412593,968.5890433300001,980.0122064945799,3090444
849,2018-06-11,972.0635986328125,981.8922319892088,970.397720694276,976.6327941142017,3545594
850,2018-06-12,972.8013916015625,977.0136716947585,970.207404690835,976.6328763219836,2617128
851,2018-06-13,966.8993530273438,978.0131854424271,963.4010208953067,976.6804598201211,3948980
852,2018-06-14,969.7313842773438,973.3487077077509,963.8294049428829,966.2092306340999,8463788
853,2018-06-15,966.018798828125,970.4452976978812,962.5442883024341,964.3053360112299,5440408
854,2018-06-18,961.0449829101562,970.3977091310209,956.2615102174451,966.2567777295608,3743702
855,2018-06-19,963.1154174804688,971.301994279848,961.1163872228468,963.8055436619496,5490576
856,2018-06-20,978.6557006835938,979.5362826956574,963.8294326815872,964.3053978335287,4525856
857,2018-06-21,979.3458862304688,985.6286026306789,974.3244309286714,980.4881560478077,6755352
858,2018-06-22,991.6019897460938,994.1959764371112,975.6571580570441,979.0364407234187,3924490
859,2018-06-25,997.123046875,998.4795938690232,986.6994578345793,991.4591087575869,3496168
860,2018-06-26,996.5281372070312,1000.9546360133376,989.9360900912108,992.8870505612748,4580966
861,2018-06-27,1005.5240478515625,1008.8081609888122,994.7671887080054,996.1950841941891,9563402
862,2018-06-28,1014.2103271484375,1018.5653615357171,1004.8575427754996,1006.6662334803933,18766770
863,2018-06-29,1003.5486450195312,1018.5653679605558,1001.9542315715141,1009.8551829286328,9729060
864,2018-07-02,986.794677734375,1003.5248050975466,982.0350265696126,1003.5010998036596,4932438
865,2018-07-03,985.343017578125,992.387324947736,983.1536476378265,986.794734507383,3431550
866,2018-07-04,1001.2164306640625,1003.358273659668,984.7718128684292,988.2225599169047,3048996
867,2018-07-05,1010.8308715820312,1013.3296883334407,995.9807838427101,1001.9065260412835,4867984
868,2018-07-06,1006.7376098632812,1016.4473683488541,1004.9290353103372,1005.8571440840692,4060672
869,2018-07-09,1011.735107421875,1013.8056019631864,1003.2153791257775,1009.926533112695,3091148
870,2018-07-10,1021.6113891601562,1023.1345703600887,1011.4257830494694,1013.7579654329486,5475368
